subject_iri,relation,object_iri,subject_label,object_label
http://healthcarekg.org/ontology/skin_cancer,hasSymptom,http://healthcarekg.org/ontology/down_syndrome,"skin cancer","Down Syndrome"
http://healthcarekg.org/ontology/rheumatoid_arthritis,hasSymptom,http://healthcarekg.org/ontology/pain,"rheumatoid arthritis","Pain"
http://healthcarekg.org/ontology/leprosy,hasSymptom,http://healthcarekg.org/ontology/paralysis,"leprosy","Paralysis"
http://healthcarekg.org/ontology/ankylosing_spondylitis,hasSymptom,http://healthcarekg.org/ontology/neurologic_manifestations,"ankylosing spondylitis","Neurologic Manifestations"
http://healthcarekg.org/ontology/retroperitoneal_cancer,hasSymptom,http://healthcarekg.org/ontology/virilism,"retroperitoneal cancer","Virilism"
http://healthcarekg.org/ontology/schizophrenia,hasSymptom,http://healthcarekg.org/ontology/flushing,"schizophrenia","Flushing"
http://healthcarekg.org/ontology/pancreatic_cancer,treatedBy,http://healthcarekg.org/ontology/sunitinib,"pancreatic cancer","Sunitinib"
http://healthcarekg.org/ontology/asthma,treatedBy,http://healthcarekg.org/ontology/hydrocortisone,"asthma","Hydrocortisone"
http://healthcarekg.org/ontology/epilepsy_syndrome,hasSymptom,http://healthcarekg.org/ontology/memory_disorders,"epilepsy syndrome","Memory Disorders"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/colic,"germ cell cancer","Colic"
http://healthcarekg.org/ontology/creutzfeldt_jakob_disease,hasSymptom,http://healthcarekg.org/ontology/paresis,"Creutzfeldt-Jakob disease","Paresis"
http://healthcarekg.org/ontology/bone_cancer,hasSymptom,http://healthcarekg.org/ontology/cerebrospinal_fluid_leak,"bone cancer","Cerebrospinal Fluid Leak"
http://healthcarekg.org/ontology/lung_cancer,hasSymptom,http://healthcarekg.org/ontology/confusion,"lung cancer","Confusion"
http://healthcarekg.org/ontology/asthma,treatedBy,http://healthcarekg.org/ontology/ketotifen,"asthma","Ketotifen"
http://healthcarekg.org/ontology/restless_legs_syndrome,hasSymptom,http://healthcarekg.org/ontology/sleep_disorders,"Restless Legs Syndrome","Sleep Disorders"
http://healthcarekg.org/ontology/atherosclerosis,treatedBy,http://healthcarekg.org/ontology/ezetimibe,"atherosclerosis","Ezetimibe"
http://healthcarekg.org/ontology/kidney_cancer,hasSymptom,http://healthcarekg.org/ontology/nausea,"kidney cancer","Nausea"
http://healthcarekg.org/ontology/multiple_sclerosis,hasSymptom,http://healthcarekg.org/ontology/pain,"multiple sclerosis","Pain"
http://healthcarekg.org/ontology/testicular_cancer,treatedBy,http://healthcarekg.org/ontology/etoposide,"testicular cancer","Etoposide"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_mixed_conductive_sensorineural,"head and neck cancer","Hearing Loss, Mixed Conductive-Sensorineural"
http://healthcarekg.org/ontology/pancreatitis,hasSymptom,http://healthcarekg.org/ontology/pain_intractable,"pancreatitis","Pain, Intractable"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/intellectual_disability,"anemia","Intellectual Disability"
http://healthcarekg.org/ontology/kawasaki_disease,hasSymptom,http://healthcarekg.org/ontology/heart_murmurs,"Kawasaki disease","Heart Murmurs"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/hematemesis,"head and neck cancer","Hematemesis"
http://healthcarekg.org/ontology/cervical_cancer,hasSymptom,http://healthcarekg.org/ontology/vomiting,"cervical cancer","Vomiting"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/jaundice_obstructive,"anemia","Jaundice, Obstructive"
http://healthcarekg.org/ontology/bone_cancer,hasSymptom,http://healthcarekg.org/ontology/paralysis,"bone cancer","Paralysis"
http://healthcarekg.org/ontology/glaucoma,hasSymptom,http://healthcarekg.org/ontology/vitreous_hemorrhage,"glaucoma","Vitreous Hemorrhage"
http://healthcarekg.org/ontology/focal_segmental_glomerulosclerosis,hasSymptom,http://healthcarekg.org/ontology/proteinuria,"focal segmental glomerulosclerosis","Proteinuria"
http://healthcarekg.org/ontology/cleft_lip,hasSymptom,http://healthcarekg.org/ontology/cyanosis,"cleft lip","Cyanosis"
http://healthcarekg.org/ontology/skin_cancer,hasSymptom,http://healthcarekg.org/ontology/ataxia_telangiectasia,"skin cancer","Ataxia Telangiectasia"
http://healthcarekg.org/ontology/ileum_cancer,hasSymptom,http://healthcarekg.org/ontology/diarrhea,"ileum cancer","Diarrhea"
http://healthcarekg.org/ontology/coronary_artery_disease,hasSymptom,http://healthcarekg.org/ontology/intermittent_claudication,"coronary artery disease","Intermittent Claudication"
http://healthcarekg.org/ontology/pancreatic_cancer,hasSymptom,http://healthcarekg.org/ontology/hematemesis,"pancreatic cancer","Hematemesis"
http://healthcarekg.org/ontology/malaria,hasSymptom,http://healthcarekg.org/ontology/jet_lag_syndrome,"malaria","Jet Lag Syndrome"
http://healthcarekg.org/ontology/parkinson_s_disease,hasSymptom,http://healthcarekg.org/ontology/perceptual_disorders,"Parkinson's disease","Perceptual Disorders"
http://healthcarekg.org/ontology/ankylosing_spondylitis,hasSymptom,http://healthcarekg.org/ontology/paraplegia,"ankylosing spondylitis","Paraplegia"
http://healthcarekg.org/ontology/systemic_scleroderma,hasSymptom,http://healthcarekg.org/ontology/reflex_abnormal,"systemic scleroderma","Reflex, Abnormal"
http://healthcarekg.org/ontology/hematologic_cancer,hasSymptom,http://healthcarekg.org/ontology/purpura_thrombotic_thrombocytopenic,"hematologic cancer","Purpura, Thrombotic Thrombocytopenic"
http://healthcarekg.org/ontology/sarcoma,hasSymptom,http://healthcarekg.org/ontology/paralysis,"sarcoma","Paralysis"
http://healthcarekg.org/ontology/lung_cancer,hasSymptom,http://healthcarekg.org/ontology/paralysis,"lung cancer","Paralysis"
http://healthcarekg.org/ontology/pancreatitis,hasSymptom,http://healthcarekg.org/ontology/hyperalgesia,"pancreatitis","Hyperalgesia"
http://healthcarekg.org/ontology/panic_disorder,hasSymptom,http://healthcarekg.org/ontology/lipoid_proteinosis_of_urbach_and_wiethe,"panic disorder","Lipoid Proteinosis of Urbach and Wiethe"
http://healthcarekg.org/ontology/type_2_diabetes_mellitus,treatedBy,http://healthcarekg.org/ontology/acarbose,"type 2 diabetes mellitus","Acarbose"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/postoperative_nausea_and_vomiting,"brain cancer","Postoperative Nausea and Vomiting"
http://healthcarekg.org/ontology/malaria,hasSymptom,http://healthcarekg.org/ontology/reticulocytosis,"malaria","Reticulocytosis"
http://healthcarekg.org/ontology/multiple_sclerosis,hasSymptom,http://healthcarekg.org/ontology/postural_orthostatic_tachycardia_syndrome,"multiple sclerosis","Postural Orthostatic Tachycardia Syndrome"
http://healthcarekg.org/ontology/hepatitis_b,treatedBy,http://healthcarekg.org/ontology/telbivudine,"hepatitis B","Telbivudine"
http://healthcarekg.org/ontology/ulcerative_colitis,hasSymptom,http://healthcarekg.org/ontology/nausea,"ulcerative colitis","Nausea"
http://healthcarekg.org/ontology/hypertension,treatedBy,http://healthcarekg.org/ontology/hydralazine,"hypertension","Hydralazine"
http://healthcarekg.org/ontology/hypertension,hasSymptom,http://healthcarekg.org/ontology/retinal_hemorrhage,"hypertension","Retinal Hemorrhage"
http://healthcarekg.org/ontology/panic_disorder,hasSymptom,http://healthcarekg.org/ontology/psychophysiologic_disorders,"panic disorder","Psychophysiologic Disorders"
http://healthcarekg.org/ontology/esophageal_cancer,hasSymptom,http://healthcarekg.org/ontology/anoxia,"esophageal cancer","Anoxia"
http://healthcarekg.org/ontology/glaucoma,hasSymptom,http://healthcarekg.org/ontology/eye_pain,"glaucoma","Eye Pain"
http://healthcarekg.org/ontology/thymus_cancer,hasSymptom,http://healthcarekg.org/ontology/chest_pain,"thymus cancer","Chest Pain"
http://healthcarekg.org/ontology/hypertension,treatedBy,http://healthcarekg.org/ontology/prazosin,"hypertension","Prazosin"
http://healthcarekg.org/ontology/stomach_cancer,hasSymptom,http://healthcarekg.org/ontology/purpura_thrombotic_thrombocytopenic,"stomach cancer","Purpura, Thrombotic Thrombocytopenic"
http://healthcarekg.org/ontology/abdominal_aortic_aneurysm,hasSymptom,http://healthcarekg.org/ontology/paraparesis,"abdominal aortic aneurysm","Paraparesis"
http://healthcarekg.org/ontology/refractive_error,hasSymptom,http://healthcarekg.org/ontology/dyslexia,"refractive error","Dyslexia"
http://healthcarekg.org/ontology/conduct_disorder,hasSymptom,http://healthcarekg.org/ontology/language_development_disorders,"conduct disorder","Language Development Disorders"
http://healthcarekg.org/ontology/hematologic_cancer,hasSymptom,http://healthcarekg.org/ontology/pain,"hematologic cancer","Pain"
http://healthcarekg.org/ontology/attention_deficit_hyperactivity_disorder,hasSymptom,http://healthcarekg.org/ontology/restless_legs_syndrome,"attention deficit hyperactivity disorder","Restless Legs Syndrome"
http://healthcarekg.org/ontology/hypertension,treatedBy,http://healthcarekg.org/ontology/pindolol,"hypertension","Pindolol"
http://healthcarekg.org/ontology/liver_cancer,hasSymptom,http://healthcarekg.org/ontology/purpura,"liver cancer","Purpura"
http://healthcarekg.org/ontology/migraine,hasSymptom,http://healthcarekg.org/ontology/motion_sickness,"migraine","Motion Sickness"
http://healthcarekg.org/ontology/ulcerative_colitis,treatedBy,http://healthcarekg.org/ontology/balsalazide,"ulcerative colitis","Balsalazide"
http://healthcarekg.org/ontology/lung_cancer,hasSymptom,http://healthcarekg.org/ontology/cyanosis,"lung cancer","Cyanosis"
http://healthcarekg.org/ontology/graves_disease,hasSymptom,http://healthcarekg.org/ontology/pupil_disorders,"Graves' disease","Pupil Disorders"
http://healthcarekg.org/ontology/spinal_cancer,hasSymptom,http://healthcarekg.org/ontology/neurologic_manifestations,"spinal cancer","Neurologic Manifestations"
http://healthcarekg.org/ontology/melanoma,hasSymptom,http://healthcarekg.org/ontology/dysphonia,"melanoma","Dysphonia"
http://healthcarekg.org/ontology/migraine,hasSymptom,http://healthcarekg.org/ontology/dizziness,"migraine","Dizziness"
http://healthcarekg.org/ontology/intracranial_aneurysm,hasSymptom,http://healthcarekg.org/ontology/confusion,"intracranial aneurysm","Confusion"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/earache,"germ cell cancer","Earache"
http://healthcarekg.org/ontology/ankylosing_spondylitis,hasSymptom,http://healthcarekg.org/ontology/arthralgia,"ankylosing spondylitis","Arthralgia"
http://healthcarekg.org/ontology/thoracic_aortic_aneurysm,hasSymptom,http://healthcarekg.org/ontology/hoarseness,"thoracic aortic aneurysm","Hoarseness"
http://healthcarekg.org/ontology/alcohol_dependence,hasSymptom,http://healthcarekg.org/ontology/hypothermia,"alcohol dependence","Hypothermia"
http://healthcarekg.org/ontology/psoriasis,treatedBy,http://healthcarekg.org/ontology/acitretin,"psoriasis","Acitretin"
http://healthcarekg.org/ontology/periodontitis,hasSymptom,http://healthcarekg.org/ontology/edema,"periodontitis","Edema"
http://healthcarekg.org/ontology/sclerosing_cholangitis,hasSymptom,http://healthcarekg.org/ontology/down_syndrome,"sclerosing cholangitis","Down Syndrome"
http://healthcarekg.org/ontology/migraine,hasSymptom,http://healthcarekg.org/ontology/illusions,"migraine","Illusions"
http://healthcarekg.org/ontology/asthma,hasSymptom,http://healthcarekg.org/ontology/psychophysiologic_disorders,"asthma","Psychophysiologic Disorders"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_sensorineural,"brain cancer","Hearing Loss, Sensorineural"
http://healthcarekg.org/ontology/age_related_macular_degeneration,hasSymptom,http://healthcarekg.org/ontology/usher_syndromes,"age related macular degeneration","Usher Syndromes"
http://healthcarekg.org/ontology/migraine,hasSymptom,http://healthcarekg.org/ontology/facial_pain,"migraine","Facial Pain"
http://healthcarekg.org/ontology/peripheral_nervous_system_neoplasm,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_functional,"peripheral nervous system neoplasm","Hearing Loss, Functional"
http://healthcarekg.org/ontology/epilepsy_syndrome,treatedBy,http://healthcarekg.org/ontology/diazepam,"epilepsy syndrome","Diazepam"
http://healthcarekg.org/ontology/schizophrenia,hasSymptom,http://healthcarekg.org/ontology/intellectual_disability,"schizophrenia","Intellectual Disability"
http://healthcarekg.org/ontology/acquired_immunodeficiency_syndrome,hasSymptom,http://healthcarekg.org/ontology/fever_of_unknown_origin,"acquired immunodeficiency syndrome","Fever of Unknown Origin"
http://healthcarekg.org/ontology/epilepsy_syndrome,hasSymptom,http://healthcarekg.org/ontology/unconsciousness,"epilepsy syndrome","Unconsciousness"
http://healthcarekg.org/ontology/crohn_s_disease,treatedBy,http://healthcarekg.org/ontology/balsalazide,"Crohn's disease","Balsalazide"
http://healthcarekg.org/ontology/rheumatoid_arthritis,treatedBy,http://healthcarekg.org/ontology/ergocalciferol,"rheumatoid arthritis","Ergocalciferol"
http://healthcarekg.org/ontology/ovarian_cancer,treatedBy,http://healthcarekg.org/ontology/carboplatin,"ovarian cancer","Carboplatin"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/language_disorders,"brain cancer","Language Disorders"
http://healthcarekg.org/ontology/alzheimer_s_disease,treatedBy,http://healthcarekg.org/ontology/donepezil,"Alzheimer's disease","Donepezil"
http://healthcarekg.org/ontology/intracranial_aneurysm,hasSymptom,http://healthcarekg.org/ontology/cerebrospinal_fluid_leak,"intracranial aneurysm","Cerebrospinal Fluid Leak"
http://healthcarekg.org/ontology/prostate_cancer,hasSymptom,http://healthcarekg.org/ontology/pudendal_neuralgia,"prostate cancer","Pudendal Neuralgia"
http://healthcarekg.org/ontology/alcohol_dependence,hasSymptom,http://healthcarekg.org/ontology/bulimia,"alcohol dependence","Bulimia"
http://healthcarekg.org/ontology/systemic_scleroderma,hasSymptom,http://healthcarekg.org/ontology/pruritus,"systemic scleroderma","Pruritus"
http://healthcarekg.org/ontology/psoriasis,hasSymptom,http://healthcarekg.org/ontology/neurogenic_inflammation,"psoriasis","Neurogenic Inflammation"
http://healthcarekg.org/ontology/testicular_cancer,hasSymptom,http://healthcarekg.org/ontology/anorexia,"testicular cancer","Anorexia"
http://healthcarekg.org/ontology/coronary_artery_disease,hasSymptom,http://healthcarekg.org/ontology/sleep_apnea_obstructive,"coronary artery disease","Sleep Apnea, Obstructive"
http://healthcarekg.org/ontology/skin_cancer,hasSymptom,http://healthcarekg.org/ontology/pruritus,"skin cancer","Pruritus"
http://healthcarekg.org/ontology/bone_cancer,hasSymptom,http://healthcarekg.org/ontology/diplopia,"bone cancer","Diplopia"
http://healthcarekg.org/ontology/intracranial_aneurysm,hasSymptom,http://healthcarekg.org/ontology/paralysis,"intracranial aneurysm","Paralysis"
http://healthcarekg.org/ontology/pancreatic_cancer,treatedBy,http://healthcarekg.org/ontology/erlotinib,"pancreatic cancer","Erlotinib"
http://healthcarekg.org/ontology/autistic_disorder,hasSymptom,http://healthcarekg.org/ontology/hyperkinesis,"autistic disorder","Hyperkinesis"
http://healthcarekg.org/ontology/mediastinal_cancer,hasSymptom,http://healthcarekg.org/ontology/paraplegia,"mediastinal cancer","Paraplegia"
http://healthcarekg.org/ontology/nephrolithiasis,hasSymptom,http://healthcarekg.org/ontology/polyuria,"nephrolithiasis","Polyuria"
http://healthcarekg.org/ontology/acquired_immunodeficiency_syndrome,hasSymptom,http://healthcarekg.org/ontology/cachexia,"acquired immunodeficiency syndrome","Cachexia"
http://healthcarekg.org/ontology/adrenal_gland_cancer,hasSymptom,http://healthcarekg.org/ontology/ecchymosis,"adrenal gland cancer","Ecchymosis"
http://healthcarekg.org/ontology/peripheral_nervous_system_neoplasm,treatedBy,http://healthcarekg.org/ontology/vincristine,"peripheral nervous system neoplasm","Vincristine"
http://healthcarekg.org/ontology/systemic_lupus_erythematosus,hasSymptom,http://healthcarekg.org/ontology/purpura,"systemic lupus erythematosus","Purpura"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/anoxia,"germ cell cancer","Anoxia"
http://healthcarekg.org/ontology/panic_disorder,hasSymptom,http://healthcarekg.org/ontology/sleep_paralysis,"panic disorder","Sleep Paralysis"
http://healthcarekg.org/ontology/malignant_glioma,hasSymptom,http://healthcarekg.org/ontology/hypesthesia,"malignant glioma","Hypesthesia"
http://healthcarekg.org/ontology/hypertension,hasSymptom,http://healthcarekg.org/ontology/intermittent_claudication,"hypertension","Intermittent Claudication"
http://healthcarekg.org/ontology/multiple_sclerosis,treatedBy,http://healthcarekg.org/ontology/methotrexate,"multiple sclerosis","Methotrexate"
http://healthcarekg.org/ontology/epilepsy_syndrome,hasSymptom,http://healthcarekg.org/ontology/chorea,"epilepsy syndrome","Chorea"
http://healthcarekg.org/ontology/hypertension,hasSymptom,http://healthcarekg.org/ontology/oliguria,"hypertension","Oliguria"
